iter	MultiClass
2927	0.3321849112
2928	0.3321639392
2929	0.3321443817
2930	0.3321027047
2931	0.3320688739
2932	0.3320415787
2933	0.3320116525
2934	0.3319880876
2935	0.3319727565
2936	0.3319399477
2937	0.3319248527
2938	0.3318721906
2939	0.3318404112
2940	0.3317920813
2941	0.3317782291
2942	0.3317402144
2943	0.3317043688
2944	0.331661412
2945	0.3316224218
2946	0.3316026455
2947	0.331575472
2948	0.3315498406
2949	0.3315236158
2950	0.3315008398
2951	0.3314860644
2952	0.3314540265
2953	0.3314084243
2954	0.3313883596
2955	0.3313562959
2956	0.3313259804
2957	0.3313020538
2958	0.3312888685
2959	0.3312648317
2960	0.3312414171
2961	0.331214212
2962	0.3311920159
2963	0.3311707073
2964	0.3311448587
2965	0.3311110669
2966	0.3310923059
2967	0.331072381
2968	0.3310539918
2969	0.3310252574
2970	0.3310031334
2971	0.3309877178
2972	0.3309587028
2973	0.3309338505
2974	0.330915174
2975	0.3308807675
2976	0.3308578917
2977	0.3308378539
2978	0.330806613
2979	0.3307807899
2980	0.3307626441
2981	0.3307359802
2982	0.3307139865
2983	0.3306744458
2984	0.3306557892
2985	0.330645391
2986	0.3306209614
2987	0.3305999299
2988	0.3305814116
2989	0.3305605942
2990	0.330539049
2991	0.3305115136
2992	0.330474929
2993	0.3304391033
2994	0.3304047749
2995	0.3303761367
2996	0.3303647995
2997	0.3303523622
2998	0.3303248246
2999	0.3303069635
